ensembl_id,gene_symbol,loeuf,pli
ENSG00000168904,LRRC28,0.988,5.4726e-07
ENSG00000160233,LRRC3,1.875,0.0026322
ENSG00000206422,LRRC30,1.106,0.0045192
ENSG00000114248,LRRC31,0.995,2.6319e-09
ENSG00000137507,LRRC32,0.703,0.58567
ENSG00000171757,LRRC34,1.151,3.8841e-09
ENSG00000159708,LRRC36,0.901,4.4549e-10
ENSG00000176809,LRRC37A3,0.478,0.99406
ENSG00000162494,LRRC38,0.612,0.85087
ENSG00000122477,LRRC39,1.212,1.4094e-10
ENSG00000204913,LRRC3C,1.348,1.9915e-05
ENSG00000128594,LRRC4,0.459,0.99643
ENSG00000066557,LRRC40,1.453,1.3298e-07
ENSG00000132128,LRRC41,0.393,0.99998
ENSG00000116212,LRRC42,1.172,1.2442e-08
ENSG00000158113,LRRC43,1.247,2.2489999999999998e-21
ENSG00000169683,LRRC45,1.293,2.5126999999999997e-28
ENSG00000141294,LRRC46,0.94,0.0005766
ENSG00000130764,LRRC47,1.271,1.2993e-09
ENSG00000137821,LRRC49,0.84,0.00057888
ENSG00000131409,LRRC4B,1.505,0.34735
ENSG00000148948,LRRC4C,0.297,0.99998
ENSG00000184154,LRRC51,0.785,0.14688
ENSG00000162763,LRRC52,1.469,3.6918e-06
ENSG00000183908,LRRC55,0.912,0.014017
ENSG00000161328,LRRC56,1.225,4.217e-13
ENSG00000180979,LRRC57,0.945,0.0097985
ENSG00000163428,LRRC58,1.079,0.0007746
ENSG00000108829,LRRC59,0.782,0.003202
ENSG00000127399,LRRC61,1.241,0.00020478
ENSG00000188993,LRRC66,1.503,2.3297e-11
ENSG00000033122,LRRC7,0.203,1.0
ENSG00000186105,LRRC70,0.938,2.3835e-07
ENSG00000160838,LRRC71,1.087,4.4276e-17
ENSG00000205858,LRRC72,1.804,3.5192e-07
ENSG00000100565,LRRC74A,0.963,1.0825e-05
ENSG00000181350,LRRC75A,0.942,0.0057746
ENSG00000178026,LRRC75B,1.725,2.7405e-05
ENSG00000136802,LRRC8A,0.614,0.061633
ENSG00000197147,LRRC8B,0.546,0.71066
ENSG00000171488,LRRC8C,0.514,0.95199
ENSG00000171492,LRRC8D,0.502,0.97523
ENSG00000171017,LRRC8E,1.906,0.00011472
ENSG00000133739,LRRCC1,1.068,2.3073e-18
ENSG00000240720,LRRD1,0.967,7.62e-10
ENSG00000124831,LRRFIP1,0.813,1.5222e-07
ENSG00000093167,LRRFIP2,1.144,1.1685e-19
ENSG00000133640,LRRIQ1,1.14,6.2926e-39
ENSG00000162620,LRRIQ3,1.602,1.2926e-20
ENSG00000188306,LRRIQ4,0.775,0.00014
ENSG00000154237,LRRK1,0.631,1.0205e-14
ENSG00000188906,LRRK2,0.778,1.0561999999999998e-40
ENSG00000175928,LRRN1,0.502,0.98038
ENSG00000170382,LRRN2,0.516,0.96398
ENSG00000173114,LRRN3,0.559,0.8186
ENSG00000125872,LRRN4,1.933,1.371e-12
ENSG00000177363,LRRN4CL,,
ENSG00000162951,LRRTM1,0.39,0.99966
ENSG00000146006,LRRTM2,0.551,0.87501
ENSG00000198739,LRRTM3,0.721,0.0011256
ENSG00000176204,LRRTM4,0.693,0.0019637
ENSG00000148356,LRSAM1,0.944,4.411e-26
ENSG00000144771,LRTM1,1.415,3.3125e-13
ENSG00000166159,LRTM2,1.032,4.8599e-05
ENSG00000161036,LRWD1,1.352,5.1968e-29
ENSG00000185565,LSAMP,0.336,0.99996
ENSG00000041802,LSG1,0.843,1.2098e-11
ENSG00000175324,LSM1,1.398,0.0083009
ENSG00000181817,LSM10,1.59,0.0040924
ENSG00000155858,LSM11,0.93,0.0021227
ENSG00000161654,LSM12,0.145,0.99993
ENSG00000257103,LSM14A,0.449,0.998
ENSG00000149657,LSM14B,0.376,0.99982
ENSG00000204392,LSM2,1.13,0.00097263
ENSG00000170860,LSM3,1.849,0.00019972
ENSG00000130520,LSM4,1.026,0.00036089
ENSG00000106355,LSM5,1.441,0.23342
ENSG00000130332,LSM7,1.727,1.0781e-05
ENSG00000128534,LSM8,1.42,6.2516e-05
ENSG00000181016,LSMEM1,1.291,0.0013957
ENSG00000179564,LSMEM2,1.594,4.0733e-08
ENSG00000130592,LSP1,1.038,1.4849e-08
ENSG00000105699,LSR,0.96,1.9633e-11
ENSG00000160285,LSS,1.05,3.7781e-27
ENSG00000204482,LST1,1.826,0.00059274
ENSG00000226979,LTA,0.761,0.42479
ENSG00000111144,LTA4H,0.826,0.00046343
ENSG00000227507,LTB,1.781,8.2733e-09
ENSG00000213903,LTB4R,1.924,0.12887
ENSG00000213906,LTB4R2,1.824,0.00060159
ENSG00000049323,LTBP1,0.731,4.5482e-22
ENSG00000119681,LTBP2,0.595,1.0051e-11
ENSG00000168056,LTBP3,0.824,5.15e-23
ENSG00000090006,LTBP4,0.734,2.2625e-18
ENSG00000111321,LTBR,0.501,0.97951
ENSG00000213316,LTC4S,1.676,1.3948e-07
ENSG00000012223,LTF,1.294,4.2755e-31
ENSG00000062524,LTK,1.42,1.4862e-46
ENSG00000198862,LTN1,0.471,0.99492
ENSG00000149716,LTO1,1.878,0.17107
ENSG00000135521,LTV1,0.746,8.6146e-05
ENSG00000007392,LUC7L,0.821,1.3897e-05
ENSG00000146963,LUC7L2,0.697,0.0017299
ENSG00000108848,LUC7L3,0.222,1.0
ENSG00000139329,LUM,1.023,0.0025063
ENSG00000171357,LURAP1,1.132,0.00024027
ENSG00000153714,LURAP1L,1.398,0.00016041
ENSG00000187398,LUZP2,1.227,0.0041555
ENSG00000172901,LVRN,1.102,1.5148000000000002e-25
ENSG00000079257,LXN,1.267,2.768e-10
ENSG00000167656,LY6D,1.923,0.00061898
ENSG00000160932,LY6E,1.137,0.1573
ENSG00000204421,LY6G6C,1.47,0.00010743
ENSG00000244355,LY6G6D,1.182,0.13657
ENSG00000204424,LY6G6F,1.039,2.1772e-07
ENSG00000176956,LY6H,1.115,0.0042431
ENSG00000160886,LY6K,1.842,0.0033152
ENSG00000261667,LY6L,1.703,0.0026649
ENSG00000054219,LY75,0.892,5.2753e-48
ENSG00000112799,LY86,1.395,0.0003641
ENSG00000122224,LY9,1.098,6.1673e-17
ENSG00000154589,LY96,1.938,0.0032578
ENSG00000145220,LYAR,1.002,3.8482e-05
ENSG00000144214,LYG1,1.076,0.00010746
ENSG00000185674,LYG2,1.598,9.0491e-10
ENSG00000104903,LYL1,1.236,0.11616
ENSG00000254087,LYN,0.282,1.0
ENSG00000180155,LYNX1,1.575,0.0018778
ENSG00000150551,LYPD1,1.422,2.7089e-05
ENSG00000197353,LYPD2,1.442,0.015224
ENSG00000124466,LYPD3,1.581,7.0641e-09
ENSG00000273111,LYPD4,1.5,3.6368e-08
ENSG00000159871,LYPD5,1.578,1.8441e-08
ENSG00000187123,LYPD6,1.078,0.0007813
ENSG00000150556,LYPD6B,1.17,0.00035195
ENSG00000259823,LYPD8,1.905,0.069369
ENSG00000120992,LYPLA1,1.56,0.0019948
ENSG00000011009,LYPLA2,0.447,0.99553
ENSG00000143353,LYPLAL1,1.801,9.596e-07
ENSG00000102897,LYRM1,1.512,0.0263
ENSG00000083099,LYRM2,1.374,0.0091072
ENSG00000214113,LYRM4,1.487,0.0011765
ENSG00000186687,LYRM7,1.892,0.15982
ENSG00000232859,LYRM9,1.92,6.436e-07
ENSG00000163155,LYSMD1,0.784,0.1482
ENSG00000140280,LYSMD2,0.898,0.36235
ENSG00000176018,LYSMD3,0.788,0.017746
ENSG00000183060,LYSMD4,1.872,0.00016541
ENSG00000143669,LYST,0.505,3.0923e-06
ENSG00000133800,LYVE1,1.236,9.9344e-10
ENSG00000090382,LYZ,1.652,1.081e-06
ENSG00000120563,LYZL1,1.739,8.5674e-08
ENSG00000151033,LYZL2,1.201,0.00027572
ENSG00000157093,LYZL4,1.193,0.0050526
ENSG00000275722,LYZL6,1.822,3.9265e-12
ENSG00000162441,LZIC,1.86,2.0276e-07
ENSG00000163818,LZTFL1,0.874,0.0015497
ENSG00000099949,LZTR1,1.997,4.9914999999999994e-132
ENSG00000061337,LZTS1,1.006,1.4651e-08
ENSG00000088899,LZTS3,0.648,0.16637
ENSG00000159374,M1AP,0.921,1.4553e-09
ENSG00000003056,M6PR,0.841,0.00056972
ENSG00000180660,MAB21L1,0.469,0.99236
ENSG00000181541,MAB21L2,0.727,0.037864
ENSG00000173212,MAB21L3,1.142,1.2964e-12
ENSG00000172478,MAB21L4,1.248,8.8198e-09
ENSG00000183742,MACC1,1.299,1.1732e-27
ENSG00000127603,MACF1,0.238,1.0
ENSG00000181751,MACIR,0.61,0.86792
ENSG00000204178,MACO1,0.289,1.0
ENSG00000133315,MACROD1,1.326,4.7265e-11
ENSG00000172264,MACROD2,0.724,0.001557
ENSG00000113648,MACROH2A1,0.154,0.99987
ENSG00000099284,MACROH2A2,0.475,0.98544
ENSG00000002822,MAD1L1,1.228,4.3527e-33
ENSG00000164109,MAD2L1,0.684,0.5033
ENSG00000124688,MAD2L1BP,1.071,1.9731e-06
ENSG00000116670,MAD2L2,0.806,0.0030912
ENSG00000099866,MADCAM1,1.901,5.2703e-09
ENSG00000090316,MAEA,0.703,0.0045352
ENSG00000143194,MAEL,1.06,9.3384e-12
ENSG00000178573,MAF,0.852,0.028112
ENSG00000179632,MAF1,0.442,0.99617
ENSG00000182759,MAFA,,
ENSG00000204103,MAFB,0.469,0.97972
ENSG00000185022,MAFF,1.953,0.0001246
ENSG00000197063,MAFG,0.807,0.59428
ENSG00000198517,MAFK,0.973,0.50189
ENSG00000105695,MAG,0.734,5.2971e-05
ENSG00000177383,MAGEF1,,
ENSG00000254585,MAGEL2,,
ENSG00000151276,MAGI1,0.494,0.86154
ENSG00000187391,MAGI2,0.369,1.0
ENSG00000081026,MAGI3,0.472,0.99505
ENSG00000162385,MAGOH,0.309,0.98414
ENSG00000111196,MAGOHB,1.898,0.0008493
ENSG00000162972,MAIP1,1.399,5.0052e-07
ENSG00000168070,MAJIN,1.253,3.7407e-09
ENSG00000111837,MAK,0.894,2.738e-11
ENSG00000198042,MAK16,0.33,0.99999
ENSG00000172005,MAL,0.703,0.65051
ENSG00000147676,MAL2,1.6,6.1673e-07
ENSG00000144063,MALL,0.907,0.56235
ENSG00000204740,MALRD1,1.135,1.7039999999999999e-66
ENSG00000156928,MALSU1,1.488,2.3747e-07
ENSG00000172175,MALT1,0.58,0.63873
ENSG00000165072,MAMDC2,0.857,3.6534e-12
ENSG00000177943,MAMDC4,1.329,7.051499999999999e-66
ENSG00000161021,MAML1,0.299,1.0
ENSG00000184384,MAML2,0.308,1.0
ENSG00000196782,MAML3,0.327,1.0
ENSG00000176909,MAMSTR,1.492,2.9665e-16
ENSG00000111885,MAN1A1,0.512,0.96662
ENSG00000198162,MAN1A2,0.525,0.9548
ENSG00000177239,MAN1B1,1.134,7.4637e-22
ENSG00000117643,MAN1C1,0.881,1.3735e-11
ENSG00000112893,MAN2A1,0.752,9.7058e-08
ENSG00000196547,MAN2A2,0.722,1.5862e-14
ENSG00000104774,MAN2B1,0.898,6.3922000000000005e-24
ENSG00000013288,MAN2B2,1.023,9.6512e-31
ENSG00000140400,MAN2C1,1.013,7.7968e-34
ENSG00000109323,MANBA,0.826,2.4023e-10
ENSG00000101363,MANBAL,0.788,0.73577
ENSG00000172469,MANEA,0.928,0.00021283
ENSG00000185090,MANEAL,1.061,1.4791e-07
ENSG00000145050,MANF,0.949,0.028771
ENSG00000111261,MANSC1,1.477,1.9231e-05
ENSG00000205693,MANSC4,1.441,0.00028557
ENSG00000212916,MAP10,1.85,1.1433e-05
ENSG00000166963,MAP1A,0.277,1.0
ENSG00000131711,MAP1B,0.105,1.0
ENSG00000101460,MAP1LC3A,1.293,0.001377
ENSG00000140941,MAP1LC3B,1.24,0.00089954
ENSG00000258102,MAP1LC3B2,1.867,0.31756
ENSG00000197769,MAP1LC3C,1.656,4.019e-05
ENSG00000130479,MAP1S,0.777,5.0057e-05
ENSG00000078018,MAP2,0.134,1.0
ENSG00000169032,MAP2K1,0.515,0.96737
ENSG00000126934,MAP2K2,0.858,1.581e-05
ENSG00000034152,MAP2K3,0.993,3.7073e-08
ENSG00000065559,MAP2K4,0.216,0.99999
ENSG00000137764,MAP2K5,1.201,7.4834e-07
ENSG00000108984,MAP2K6,0.637,0.5828
ENSG00000076984,MAP2K7,0.454,0.99747
ENSG00000095015,MAP3K1,0.355,1.0
ENSG00000130758,MAP3K10,0.506,0.9653
ENSG00000173327,MAP3K11,0.79,2.07e-09
ENSG00000139625,MAP3K12,0.247,1.0
ENSG00000073803,MAP3K13,0.652,1.6453e-05
ENSG00000006062,MAP3K14,0.263,1.0
ENSG00000176601,MAP3K19,0.961,1.6617e-20
ENSG00000169967,MAP3K2,0.6,0.79148
ENSG00000091436,MAP3K20,0.569,0.14335
ENSG00000143674,MAP3K21,1.061,5.3805e-17
ENSG00000198909,MAP3K3,0.209,1.0
ENSG00000085511,MAP3K4,0.437,0.99997
ENSG00000197442,MAP3K5,0.433,0.99994
ENSG00000142733,MAP3K6,0.855,6.3314e-26
ENSG00000135341,MAP3K7,0.397,0.99991
ENSG00000156265,MAP3K7CL,1.299,0.0013389
ENSG00000107968,MAP3K8,0.58,0.72558
ENSG00000006432,MAP3K9,0.674,1.87e-06
ENSG00000047849,MAP4,0.512,0.13681
ENSG00000104814,MAP4K1,0.395,1.0
ENSG00000168067,MAP4K2,0.867,7.375099999999999e-21
ENSG00000011566,MAP4K3,0.792,1.5366e-06
ENSG00000012983,MAP4K5,0.764,0.0074122
ENSG00000171533,MAP6,1.201,1.6512e-07
ENSG00000180834,MAP6D1,1.773,3.0999e-06
ENSG00000135525,MAP7,0.749,1.6456e-08
ENSG00000116871,MAP7D1,0.586,0.055797
ENSG00000164114,MAP9,1.359,5.0079e-12
ENSG00000100030,MAPK1,0.377,0.99854
ENSG00000109339,MAPK10,0.54,0.90625
ENSG00000185386,MAPK11,1.307,5.4938e-15
ENSG00000188130,MAPK12,1.387,5.9709e-17
ENSG00000156711,MAPK13,0.906,1.4123e-08
ENSG00000112062,MAPK14,0.564,0.90557
ENSG00000181085,MAPK15,1.344,2.9982000000000003e-25
ENSG00000168175,MAPK1IP1L,0.752,0.44692
ENSG00000102882,MAPK3,0.935,8.5101e-07
ENSG00000141639,MAPK4,0.752,0.0010762
ENSG00000069956,MAPK6,0.465,0.99724
ENSG00000166484,MAPK7,0.689,0.00032877
ENSG00000107643,MAPK8,0.532,0.95303
ENSG00000121653,MAPK8IP1,0.384,0.99999
ENSG00000008735,MAPK8IP2,0.434,0.99931
ENSG00000138834,MAPK8IP3,0.407,1.0
ENSG00000050748,MAPK9,0.671,0.013207
ENSG00000119487,MAPKAP1,0.369,0.99999
ENSG00000162889,MAPKAPK2,0.303,1.0
ENSG00000114738,MAPKAPK3,0.943,9.4441e-09
ENSG00000089022,MAPKAPK5,0.604,0.27844
ENSG00000137802,MAPKBP1,0.484,0.84477
ENSG00000101367,MAPRE1,0.376,0.99919
ENSG00000166974,MAPRE2,0.494,0.98566
ENSG00000084764,MAPRE3,0.163,1.0
ENSG00000186868,MAPT,0.723,2.1814e-05
ENSG00000145416,MARCHF1,0.867,7.7623e-08
ENSG00000173838,MARCHF10,0.932,1.5467e-16
ENSG00000183654,MARCHF11,1.251,7.8374e-10
ENSG00000099785,MARCHF2,1.238,2.2669e-07
ENSG00000173926,MARCHF3,0.817,0.017454
ENSG00000144583,MARCHF4,0.495,0.98499
ENSG00000198060,MARCHF5,0.394,0.99851
ENSG00000145495,MARCHF6,0.314,1.0
ENSG00000136536,MARCHF7,0.388,0.99993
ENSG00000165406,MARCHF8,1.001,8.303e-11
ENSG00000139266,MARCHF9,0.874,0.0015588
ENSG00000277443,MARCKS,1.86,0.0072193
ENSG00000175130,MARCKSL1,0.905,0.25481
ENSG00000019169,MARCO,1.145,5.3813e-19
ENSG00000166783,MARF1,0.169,1.0
ENSG00000116141,MARK1,0.577,0.32824
ENSG00000072518,MARK2,0.287,1.0
ENSG00000075413,MARK3,0.73,9.5191e-05
ENSG00000007047,MARK4,0.361,1.0
ENSG00000166986,MARS1,0.777,8.8851e-17
ENSG00000247626,MARS2,0.952,1.4138e-08
ENSG00000155254,MARVELD1,1.066,0.069888
ENSG00000152939,MARVELD2,0.993,7.3697e-10
ENSG00000140832,MARVELD3,1.294,1.7945e-10
ENSG00000130368,MAS1,1.866,0.31846
ENSG00000204687,MAS1L,1.927,0.056777
ENSG00000127241,MASP1,0.874,1.584e-13
ENSG00000009724,MASP2,1.159,3.9953e-13
ENSG00000105613,MAST1,0.379,1.0
ENSG00000086015,MAST2,0.576,4.7491e-06
ENSG00000099308,MAST3,0.466,0.99761
ENSG00000069020,MAST4,0.66,3.6508e-11
ENSG00000120539,MASTL,0.786,1.5504e-07
ENSG00000151224,MAT1A,0.653,0.062832
ENSG00000168906,MAT2A,0.158,1.0
ENSG00000038274,MAT2B,0.671,0.34325
ENSG00000007264,MATK,0.921,2.2792e-10
ENSG00000162510,MATN1,1.121,1.7356e-10
ENSG00000132561,MATN2,0.81,2.5232e-13
ENSG00000132031,MATN3,1.358,1.0499e-14
ENSG00000124159,MATN4,1.079,5.8249e-12
ENSG00000015479,MATR3,0.122,1.0
ENSG00000129933,MAU2,0.175,1.0
ENSG00000088888,MAVS,0.898,0.00035035
ENSG00000125952,MAX,0.288,0.99819
ENSG00000103495,MAZ,0.35,0.99941
ENSG00000198125,MB,1.034,0.026485
ENSG00000180611,MB21D2,0.461,0.9948
ENSG00000141644,MBD1,0.41,0.99999
ENSG00000134046,MBD2,0.539,0.94708
ENSG00000071655,MBD3,0.681,0.36901
ENSG00000170948,MBD3L1,1.891,0.29366
ENSG00000129071,MBD4,1.023,4.0105e-13
ENSG00000204406,MBD5,0.161,1.0
ENSG00000166987,MBD6,0.5,0.9755
ENSG00000151332,MBIP,1.067,2.0746e-06
ENSG00000165471,MBL2,1.5,0.027192
ENSG00000214309,MBLAC1,1.892,0.03337
ENSG00000176055,MBLAC2,1.533,1.7392e-09
ENSG00000152601,MBNL1,0.317,0.99999
ENSG00000139793,MBNL2,0.559,0.90757
ENSG00000172197,MBOAT1,1.23,1.2325e-15
ENSG00000143797,MBOAT2,0.62,0.17505
ENSG00000177669,MBOAT4,1.77,0.0019834
ENSG00000125505,MBOAT7,1.229,1.7407e-13
ENSG00000197971,MBP,0.677,0.11222
ENSG00000011258,MBTD1,0.415,0.99964
ENSG00000140943,MBTPS1,0.851,1.32e-18
ENSG00000258839,MC1R,1.933,0.0090045
ENSG00000185231,MC2R,1.39,0.00082552
ENSG00000124089,MC3R,1.196,0.00058748
ENSG00000166603,MC4R,1.341,2.0929e-05
ENSG00000176136,MC5R,1.868,0.3166
ENSG00000076706,MCAM,0.869,3.6319e-13
ENSG00000100294,MCAT,1.569,7.8243e-09
ENSG00000171444,MCC,0.918,5.2763e-22
ENSG00000078070,MCCC1,0.819,2.1696e-11
ENSG00000131844,MCCC2,0.832,1.8706e-10
ENSG00000204511,MCCD1,1.844,0.0079467
ENSG00000124370,MCEE,0.867,0.40675
ENSG00000183019,MCEMP1,0.914,0.0004759
ENSG00000126217,MCF2L,0.77,1.3839e-18
ENSG00000053524,MCF2L2,0.809,3.7543e-16
ENSG00000180398,MCFD2,1.366,0.00042579
ENSG00000128285,MCHR1,0.949,0.0029695
ENSG00000152034,MCHR2,0.973,0.00020222
ENSG00000234602,MCIDAS,0.989,3.6926e-06
ENSG00000143384,MCL1,0.395,0.99742
ENSG00000065328,MCM10,0.938,6.850800000000001e-19
ENSG00000073111,MCM2,0.706,4.7332e-08
ENSG00000112118,MCM3,0.812,9.9429e-12
ENSG00000160294,MCM3AP,0.769,8.813600000000001e-24
ENSG00000104738,MCM4,0.806,9.9071e-10
ENSG00000100297,MCM5,0.753,5.4902e-08
ENSG00000076003,MCM6,0.676,1.7906e-05
ENSG00000166508,MCM7,1.305,1.0421e-35
ENSG00000125885,MCM8,0.97,7.8297e-18
ENSG00000111877,MCM9,0.916,5.6124e-13
ENSG00000197771,MCMBP,0.537,0.79689
ENSG00000178460,MCMDC2,0.82,1.2185e-07
ENSG00000090674,MCOLN1,0.895,4.3607e-12
ENSG00000153898,MCOLN2,1.038,3.2164e-11
ENSG00000055732,MCOLN3,1.157,7.8209e-19
ENSG00000147316,MCPH1,1.342,1.8376e-32
ENSG00000225663,MCRIP1,1.218,0.0021345
ENSG00000172366,MCRIP2,1.752,2.8963e-08
ENSG00000187778,MCRS1,0.504,0.96857
ENSG00000175471,MCTP1,0.877,1.7931e-09
ENSG00000140563,MCTP2,1.328,1.356e-26
ENSG00000156026,MCU,0.44,0.99648
ENSG00000005059,MCUB,1.487,0.11793
ENSG00000050393,MCUR1,1.334,2.0081e-06
ENSG00000137337,MDC1,0.648,9.0912e-12
ENSG00000112559,MDFI,1.355,8.4817e-06
ENSG00000135272,MDFIC,1.501,7.0377e-06
ENSG00000112139,MDGA1,0.767,1.9044e-10
ENSG00000139915,MDGA2,0.362,1.0
ENSG00000014641,MDH1,0.674,0.47401
ENSG00000138400,MDH1B,1.125,2.0742e-13
ENSG00000146701,MDH2,0.984,1.1219e-06
ENSG00000110492,MDK,1.698,7.8961e-07
ENSG00000111554,MDM1,0.806,2.4602e-08
ENSG00000135679,MDM2,0.325,1.0
ENSG00000198625,MDM4,0.146,1.0
ENSG00000112159,MDN1,0.417,1.0
ENSG00000213920,MDP1,1.147,6.0695e-06
ENSG00000065833,ME1,1.239,4.6086e-09
ENSG00000082212,ME2,1.065,6.2202e-05
ENSG00000124733,MEA1,1.437,2.7021e-08
ENSG00000163875,MEAF6,0.934,0.0011317
ENSG00000140950,MEAK7,1.935,7.2259e-34
ENSG00000085276,MECOM,0.161,1.0
ENSG00000116353,MECR,0.961,5.9594e-09
ENSG00000125686,MED1,0.172,1.0
ENSG00000133398,MED10,1.742,0.0053971
ENSG00000161920,MED11,1.836,1.2811e-08
ENSG00000144893,MED12L,0.226,1.0
ENSG00000108510,MED13,0.13,1.0
ENSG00000123066,MED13L,0.041,1.0
ENSG00000099917,MED15,0.445,0.99982
ENSG00000175221,MED16,1.302,1.079e-29
ENSG00000042429,MED17,0.719,6.9325e-06
ENSG00000130772,MED18,1.149,0.012917
ENSG00000124641,MED20,1.33,9.308e-07
ENSG00000152944,MED21,0.873,0.29727
ENSG00000148297,MED22,1.249,2.0285e-06
ENSG00000112282,MED23,0.768,2.113e-19
ENSG00000008838,MED24,0.761,7.0821e-15
ENSG00000104973,MED25,0.874,1.489e-14
ENSG00000105085,MED26,0.326,0.99998
ENSG00000160563,MED27,1.082,1.6864e-06
ENSG00000118579,MED28,1.703,6.235e-09
ENSG00000063322,MED29,0.997,0.00094595
ENSG00000164758,MED30,0.847,0.43852
ENSG00000108590,MED31,0.799,0.055466
ENSG00000136146,MED4,1.033,0.00033437
ENSG00000133997,MED6,1.233,5.1258e-08
ENSG00000155868,MED7,0.761,0.33811
ENSG00000159479,MED8,0.89,4.174e-05
ENSG00000141026,MED9,1.082,0.019232
ENSG00000102802,MEDAG,1.517,3.1289e-08
ENSG00000068305,MEF2A,0.762,0.00020231
ENSG00000213999,MEF2B,0.778,0.021055
ENSG00000081189,MEF2C,0.212,1.0
ENSG00000116604,MEF2D,0.285,1.0
ENSG00000103313,MEFV,1.147,2.305e-19
ENSG00000145794,MEGF10,0.707,1e-12
ENSG00000157890,MEGF11,1.165,6.843700000000001e-41
ENSG00000162591,MEGF6,1.224,7.997800000000001e-68
ENSG00000105429,MEGF8,0.696,1.2102e-27
ENSG00000106780,MEGF9,0.281,1.0
ENSG00000167077,MEI1,0.853,1.0451e-20
ENSG00000269964,MEI4,1.341,2.0693e-10
ENSG00000197889,MEIG1,1.594,5.5708e-05
ENSG00000162039,MEIOB,1.318,5.47e-05
ENSG00000180336,MEIOC,0.219,1.0
ENSG00000143995,MEIS1,0.228,1.0
ENSG00000134138,MEIS2,0.255,1.0
ENSG00000105419,MEIS3,1.084,2.1465e-11
ENSG00000165304,MELK,1.098,9.6952e-14
ENSG00000163975,MELTF,1.039,1.0439000000000001e-19
ENSG00000162959,MEMO1,0.351,0.99696
ENSG00000133895,MEN1,0.206,1.0
ENSG00000005102,MEOX1,1.142,5.4063e-05
ENSG00000106511,MEOX2,0.756,0.10126
ENSG00000112818,MEP1A,0.882,4.5536e-10
ENSG00000141434,MEP1B,1.223,5.493399999999999e-21
ENSG00000146834,MEPCE,0.333,0.99999
ENSG00000152595,MEPE,1.834,0.0014082
ENSG00000153208,MERTK,0.787,1.6072e-12
ENSG00000117899,MESD,0.926,0.058994
ENSG00000166823,MESP1,1.986,5.7825e-15
ENSG00000188095,MESP2,1.656,6.5022e-14
ENSG00000106484,MEST,0.592,0.42725
ENSG00000105976,MET,0.446,0.99985
ENSG00000164024,METAP1,0.877,0.0043591
ENSG00000172878,METAP1D,1.235,2.2242e-09
ENSG00000111142,METAP2,0.754,0.049153
ENSG00000103260,METRN,1.979,5.7511e-10
ENSG00000176845,METRNL,0.85,0.11357
ENSG00000037897,METTL1,0.786,0.011716
ENSG00000010165,METTL13,0.949,8.8281e-14
ENSG00000145388,METTL14,0.761,0.012274
ENSG00000169519,METTL15,1.214,6.1748e-11
ENSG00000127804,METTL16,0.492,0.98633
ENSG00000165792,METTL17,1.045,2.0919e-13
ENSG00000171806,METTL18,1.116,7.0371e-05
ENSG00000139780,METTL21C,1.008,0.0001257
ENSG00000067365,METTL22,1.38,2.7245000000000004e-19
ENSG00000181038,METTL23,1.756,1.8818e-10
ENSG00000053328,METTL24,1.239,4.583e-09
ENSG00000127720,METTL25,1.109,1.6473e-08
ENSG00000143303,METTL25B,1.004,4.1074e-09
ENSG00000130731,METTL26,1.881,5.3834e-13
ENSG00000165171,METTL27,1.717,1.7958e-12
ENSG00000087995,METTL2A,1.24,2.6264e-14
ENSG00000165055,METTL2B,0.792,5.1781e-05
ENSG00000165819,METTL3,0.807,1.354e-08
ENSG00000101574,METTL4,1.127,2.4981e-08
ENSG00000138382,METTL5,1.798,7.0183e-09
ENSG00000206562,METTL6,1.111,2.714e-07
ENSG00000185432,METTL7A,1.164,0.0030203
ENSG00000170439,METTL7B,1.148,0.012978
ENSG00000123600,METTL8,0.856,0.0035124
ENSG00000197006,METTL9,0.501,0.98056
ENSG00000254726,MEX3A,0.371,0.99879
ENSG00000183496,MEX3B,1.826,2.8736e-07
ENSG00000176624,MEX3C,0.715,0.13562
ENSG00000181588,MEX3D,1.799,0.023517
ENSG00000140259,MFAP1,0.412,0.99993
ENSG00000117122,MFAP2,1.065,2.1462e-06
ENSG00000037749,MFAP3,0.658,0.54493
ENSG00000198948,MFAP3L,0.577,0.86397
ENSG00000166482,MFAP4,0.904,0.00010014
ENSG00000197614,MFAP5,0.975,3.0557e-05
ENSG00000168958,MFF,0.623,0.65021
ENSG00000140545,MFGE8,1.045,8.4579e-10
ENSG00000147324,MFHAS1,0.859,6.0509e-11
ENSG00000171109,MFN1,0.955,3.6684e-14
ENSG00000116688,MFN2,0.602,0.00056528
ENSG00000100060,MFNG,1.045,1.9565e-07
ENSG00000235718,MFRP,1.307,2.0484e-27
ENSG00000118855,MFSD1,1.026,0.00036037
ENSG00000109736,MFSD10,1.602,1.0254e-23
ENSG00000092931,MFSD11,0.955,1.9374e-06
ENSG00000161091,MFSD12,1.804,1.1954e-31
ENSG00000138111,MFSD13A,0.845,8.2343e-07
ENSG00000156875,MFSD14A,0.813,0.0071429
ENSG00000148110,MFSD14B,0.842,0.00056305
ENSG00000168389,MFSD2A,0.572,0.20836
ENSG00000205639,MFSD2B,1.303,2.6575e-20
ENSG00000167700,MFSD3,1.795,1.467e-16
ENSG00000174514,MFSD4A,0.873,6.5722e-07
ENSG00000173214,MFSD4B,1.577,0.0042882
