gene_symbol,ensembl_id,is_surface_protein,has_transmembrane_domain,has_extracellular_domain,extracellular_length,is_cspa_confirmed,is_surfy_predicted,is_druggable,druggable_pathway,in_gwt_top15_shortlist
PGBD4,ENSG00000182405,False,False,False,,False,False,False,,False
PGC,ENSG00000096088,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;PROTEASE,False
PGD,ENSG00000142657,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
PGGHG,ENSG00000142102,False,False,False,,False,False,False,,False
PGGT1B,ENSG00000164219,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
PGK1,ENSG00000102144,False,False,False,,False,False,False,,False
PGM1,ENSG00000079739,False,False,False,,False,False,False,,False
PGM2,ENSG00000169299,False,False,False,,False,False,False,,False
PGM2L1,ENSG00000165434,False,False,False,,False,False,False,,False
PGR,ENSG00000082175,False,False,False,,False,False,True,DRUGGABLE GENOME;G PROTEIN COUPLED RECEPTOR;NUCLEAR HORMONE RECEPTOR,False
PGRMC1,ENSG00000101856,False,False,False,0.0,False,False,False,,False
PGRMC2,ENSG00000164040,False,False,False,0.0,False,False,False,,False
PHACTR1,ENSG00000112137,False,False,False,,False,False,False,,False
PHC3,ENSG00000173889,False,False,False,,False,False,False,,False
PHEX,ENSG00000102174,True,True,True,600.0,False,True,True,DRUGGABLE GENOME;ENZYME;PROTEASE,False
PHF12,ENSG00000109118,False,False,False,,False,False,False,,False
PHF6,ENSG00000156531,False,False,False,,False,False,True,CLINICALLY ACTIONABLE,False
PHGDH,ENSG00000092621,False,False,False,,False,False,False,,False
PHKA1,ENSG00000067177,False,False,False,,False,False,False,,False
PHKA2,ENSG00000044446,False,False,False,,False,False,False,,False
PHKB,ENSG00000102893,False,False,False,,False,False,False,,False
PHKG2,ENSG00000156873,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
PHLDB1,ENSG00000019144,False,False,False,,False,False,False,,False
PHLDB2,ENSG00000144824,True,True,False,0.0,False,False,False,,False
PHOX2B,ENSG00000109132,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;TRANSCRIPTION FACTOR,False
PHTF1,ENSG00000116793,True,True,False,0.0,False,False,False,,False
PHTF2,ENSG00000006576,True,True,False,0.0,False,False,False,,False
PHYKPL,ENSG00000175309,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
PI16,ENSG00000164530,False,False,False,,True,True,True,DRUGGABLE GENOME;PROTEASE INHIBITOR,False
PI4KB,ENSG00000143393,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;PHOSPHATIDYLINOSITOL 3 KINASE,False
PIANP,ENSG00000139200,True,True,True,147.0,False,False,False,,False
PIAS2,ENSG00000078043,False,False,False,,False,False,False,,False
PICALM,ENSG00000073921,False,False,False,,False,False,True,CELL SURFACE;CLINICALLY ACTIONABLE,False
PIEZO1,ENSG00000103335,True,True,True,595.0,False,True,False,,False
PIF1,ENSG00000140451,False,False,False,,False,False,False,,False
PIGA,ENSG00000165195,False,False,False,0.0,False,False,False,,False
PIGB,ENSG00000069943,True,True,False,0.0,False,False,False,,False
PIGBOS1,ENSG00000225973,False,False,False,0.0,False,False,False,,False
PIGC,ENSG00000135845,True,True,False,0.0,False,False,False,,False
PIGF,ENSG00000151665,True,True,False,0.0,False,False,True,DRUGGABLE GENOME,False
PIGG,ENSG00000174227,True,True,False,0.0,True,False,False,,False
PIGH,ENSG00000100564,True,True,False,0.0,False,False,False,,False
PIGK,ENSG00000142892,False,False,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME;PROTEASE,False
PIGL,ENSG00000108474,False,False,False,0.0,False,False,False,,False
PIGM,ENSG00000143315,True,True,False,0.0,False,False,False,,False
PIGN,ENSG00000197563,True,True,False,0.0,True,False,False,,False
PIGO,ENSG00000165282,True,True,False,0.0,False,True,False,,False
PIGP,ENSG00000185808,True,True,False,0.0,False,False,False,,False
PIGQ,ENSG00000007541,True,True,False,0.0,False,False,False,,False
PIGR,ENSG00000162896,True,True,True,620.0,False,True,True,DRUGGABLE GENOME,False
PIGS,ENSG00000087111,True,True,False,0.0,True,False,False,,False
PIGT,ENSG00000124155,False,False,False,0.0,True,True,True,DRUGGABLE GENOME;ENZYME,False
PIGU,ENSG00000101464,True,True,False,0.0,False,False,False,,False
PIGV,ENSG00000060642,True,True,False,0.0,False,False,False,,False
PIGW,ENSG00000277161,True,True,False,0.0,False,False,False,,False
PIGX,ENSG00000163964,False,False,False,0.0,False,False,False,,False
PIGY,ENSG00000255072,True,True,False,0.0,False,False,False,,False
PIH1D1,ENSG00000104872,False,False,False,,False,False,False,,False
PIK3AP1,ENSG00000155629,False,False,False,,False,False,False,,False
PIK3CB,ENSG00000051382,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;ENZYME;G PROTEIN COUPLED RECEPTOR;KINASE;PHOSPHATIDYLINOSITOL 3 KINASE,False
PIK3CD,ENSG00000171608,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;ENZYME;KINASE;PHOSPHATIDYLINOSITOL 3 KINASE,False
PIK3CG,ENSG00000105851,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;ENZYME;KINASE;PHOSPHATIDYLINOSITOL 3 KINASE,False
PIK3IP1,ENSG00000100100,True,True,True,147.0,False,True,True,DRUGGABLE GENOME;KINASE,False
PIK3R4,ENSG00000196455,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;PHOSPHATIDYLINOSITOL 3 KINASE;SERINE THREONINE KINASE,False
PIK3R5,ENSG00000141506,False,False,False,,False,False,False,,False
PIK3R6,ENSG00000276231,False,False,False,,False,False,False,,False
PILRA,ENSG00000085514,True,True,True,178.0,True,True,False,,False
PILRB,ENSG00000121716,True,True,True,172.0,False,True,False,,False
PIM1,ENSG00000137193,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUG RESISTANCE;DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TRANSCRIPTION FACTOR BINDING,False
PIM2,ENSG00000102096,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
PIM3,ENSG00000198355,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
PINK1,ENSG00000158828,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
PIP,ENSG00000159763,False,False,False,,False,False,True,DRUGGABLE GENOME,False
PIP4P1,ENSG00000165782,True,True,False,0.0,False,False,False,,False
PIP4P2,ENSG00000155099,True,True,False,0.0,False,False,False,,False
PISD,ENSG00000241878,False,False,False,0.0,False,False,False,,False
PITPNM1,ENSG00000110697,False,False,False,,False,False,False,,False
PITPNM2,ENSG00000090975,False,False,False,,False,False,False,,False
PITRM1,ENSG00000107959,False,False,False,,False,False,False,,False
PJVK,ENSG00000204311,False,False,False,0.0,False,False,False,,False
PKD1,ENSG00000008710,True,True,True,3363.0,False,True,False,,False
PKD2,ENSG00000118762,True,True,True,273.0,True,True,True,DRUGGABLE GENOME;ION CHANNEL;TRANSPORTER;TUMOR SUPPRESSOR,False
PKN1,ENSG00000123143,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
PKN2,ENSG00000065243,False,False,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
PKN3,ENSG00000160447,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
PKP2,ENSG00000057294,False,False,False,,False,False,False,,False
PLA2G10,ENSG00000069764,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;PHOSPHOLIPASE,False
PLA2G15,ENSG00000103066,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
PLA2G2A,ENSG00000188257,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;PHOSPHOLIPASE,False
PLA2G4A,ENSG00000116711,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
PLA2G4C,ENSG00000105499,False,False,False,,False,False,False,,False
PLA2G6,ENSG00000184381,True,True,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME,False
PLA2G7,ENSG00000146070,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
PLAAT3,ENSG00000176485,False,False,False,0.0,False,False,False,,False
PLAAT4,ENSG00000133321,False,False,False,0.0,False,False,False,,False
PLAC8,ENSG00000145287,False,False,False,,False,False,False,,False
PLAT,ENSG00000104368,False,False,False,,True,False,True,CELL SURFACE;DRUGGABLE GENOME;ENZYME;PROTEASE,False
PLAUR,ENSG00000011422,False,False,False,,True,True,True,CELL SURFACE;DRUGGABLE GENOME;ENZYME;EXTERNAL SIDE OF PLASMA MEMBRANE,False
PLB1,ENSG00000163803,True,True,True,1396.0,False,True,False,,False
PLBD2,ENSG00000151176,False,False,False,,True,False,True,DRUGGABLE GENOME;PHOSPHOLIPASE,False
PLCE1,ENSG00000138193,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;PHOSPHOLIPASE,False
PLD4,ENSG00000166428,False,False,False,0.0,True,False,False,,False
PLD6,ENSG00000179598,False,False,False,0.0,False,False,False,,False
PLEC,ENSG00000178209,False,False,False,,False,False,False,,False
PLEKHA8,ENSG00000106086,False,False,False,,False,False,False,,False
PLEKHB1,ENSG00000021300,False,False,False,,False,False,False,,False
PLEKHB2,ENSG00000115762,False,False,False,,False,False,False,,False
PLEKHH2,ENSG00000152527,False,False,False,,False,False,False,,False
PLGRKT,ENSG00000107020,True,True,True,100.0,False,False,False,,False
PLK2,ENSG00000145632,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
PLK3,ENSG00000173846,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TRANSCRIPTION FACTOR,False
PLK4,ENSG00000142731,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
PLLP,ENSG00000102934,True,True,True,33.0,False,False,False,,False
PLOD1,ENSG00000083444,False,False,False,,True,False,True,DRUGGABLE GENOME;ENZYME,False
PLP2,ENSG00000102007,True,True,False,0.0,True,False,False,,False
PLPP1,ENSG00000067113,True,True,True,84.0,False,False,False,,False
PLPP5,ENSG00000147535,True,True,True,79.0,False,False,False,,False
PLPP6,ENSG00000205808,True,True,False,0.0,False,False,False,,False
PLS1,ENSG00000120756,False,False,False,,False,False,False,,False
PLSCR1,ENSG00000188313,True,True,True,13.0,False,False,True,DRUGGABLE GENOME;ENZYME,False
PLTP,ENSG00000100979,False,False,False,,True,False,True,DRUGGABLE GENOME,False
PLVAP,ENSG00000130300,True,True,True,394.0,True,True,False,,False
PLXDC1,ENSG00000161381,True,True,True,408.0,True,True,False,,False
PLXDC2,ENSG00000120594,True,True,True,424.0,False,True,False,,False
PLXNA3,ENSG00000130827,True,True,True,1201.0,True,True,False,,False
PLXNA4,ENSG00000221866,True,True,True,1214.0,True,True,False,,False
PLXNB2,ENSG00000196576,True,True,True,1178.0,True,True,False,,False
PLXNC1,ENSG00000136040,True,True,True,910.0,True,True,True,DRUGGABLE GENOME,False
PLXND1,ENSG00000004399,True,True,True,1225.0,True,True,False,,False
PM20D1,ENSG00000162877,False,False,False,,False,False,True,DRUGGABLE GENOME;PROTEASE;TRANSPORTER,False
PMCH,ENSG00000183395,False,False,False,,False,False,True,DRUGGABLE GENOME,False
PMEL,ENSG00000185664,False,False,False,0.0,False,True,True,DRUGGABLE GENOME,False
PMEPA1,ENSG00000124225,False,False,False,0.0,True,True,False,,False
PML,ENSG00000140464,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUG RESISTANCE;TRANSCRIPTION FACTOR;TUMOR SUPPRESSOR,False
PMP22,ENSG00000109099,True,True,True,47.0,False,False,True,DRUGGABLE GENOME;TRANSPORTER,False
PMPCB,ENSG00000105819,False,False,False,,False,False,True,DRUGGABLE GENOME;NEUTRAL ZINC METALLOPEPTIDASE;PROTEASE,False
PMS1,ENSG00000064933,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME,False
PNP,ENSG00000198805,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
PNPLA2,ENSG00000177666,True,True,True,184.0,False,False,False,,False
PNPLA4,ENSG00000006757,False,False,False,,False,False,False,,False
PNPLA6,ENSG00000032444,False,False,False,0.0,True,False,False,,False
PNPLA7,ENSG00000130653,False,False,False,0.0,False,False,False,,False
PNPLA8,ENSG00000135241,False,False,False,0.0,False,False,False,,False
PODXL,ENSG00000128567,True,True,True,439.0,True,True,False,,False
PODXL2,ENSG00000114631,True,True,True,468.0,True,True,False,,False
POFUT1,ENSG00000101346,False,False,False,,False,False,False,,False
POFUT2,ENSG00000186866,False,False,False,,True,False,False,,False
POGLUT2,ENSG00000134901,False,False,False,,False,False,False,,False
POGLUT3,ENSG00000178202,False,False,False,,False,False,False,,False
POGZ,ENSG00000143442,False,False,False,,False,False,False,,False
POLB,ENSG00000070501,False,False,False,,False,False,True,DNA REPAIR;DRUGGABLE GENOME;ENZYME,False
POLDIP3,ENSG00000100227,False,False,False,,False,False,False,,False
POLG,ENSG00000140521,False,False,False,,False,False,False,,False
POLI,ENSG00000101751,False,False,False,,False,False,False,,False
POLL,ENSG00000166169,False,False,False,,False,False,False,,False
POLQ,ENSG00000051341,False,False,False,,False,False,False,,False
POLR1E,ENSG00000137054,False,False,False,,False,False,False,,False
POLR3H,ENSG00000100413,False,False,False,,False,False,False,,False
POM121,ENSG00000196313,False,False,False,0.0,False,False,False,,False
POM121C,ENSG00000272391,False,False,False,0.0,False,False,False,,False
POMGNT1,ENSG00000085998,False,False,False,0.0,False,False,False,,False
POMGNT2,ENSG00000144647,False,False,False,0.0,False,False,False,,False
POMK,ENSG00000185900,False,False,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
POMT1,ENSG00000130714,True,True,False,0.0,True,False,False,,False
POMT2,ENSG00000009830,True,True,False,0.0,True,False,False,,False
POMZP3,ENSG00000146707,False,False,False,,False,False,False,,False
PON2,ENSG00000105854,False,False,False,0.0,True,False,True,DRUGGABLE GENOME;ENZYME,False
POPDC2,ENSG00000121577,True,True,False,0.0,False,False,False,,False
POR,ENSG00000127948,False,False,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME,False
PORCN,ENSG00000102312,True,True,True,135.0,False,False,True,DRUGGABLE GENOME;ENZYME;TRANSPORTER,False
POU2F2,ENSG00000028277,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;TRANSCRIPTION FACTOR,False
POU4F1,ENSG00000152192,False,False,False,,False,False,False,,False
POU6F2,ENSG00000106536,False,False,False,,False,False,False,,False
PPARD,ENSG00000112033,False,False,False,,False,False,True,DRUGGABLE GENOME;NUCLEAR HORMONE RECEPTOR;TRANSCRIPTION FACTOR,False
PPBP,ENSG00000163736,False,False,False,,False,False,True,DRUGGABLE GENOME;GROWTH FACTOR,False
PPCDC,ENSG00000138621,False,False,False,,False,False,False,,False
PPCS,ENSG00000127125,False,False,False,,False,False,False,,False
PPDPF,ENSG00000125534,False,False,False,,False,False,False,,False
PPFIA1,ENSG00000131626,False,False,False,,False,False,False,,False
PPFIBP2,ENSG00000166387,False,False,False,,False,False,False,,False
PPIB,ENSG00000166794,False,False,False,,True,False,True,DRUGGABLE GENOME;ENZYME,False
PPIL3,ENSG00000240344,False,False,False,0.0,False,False,True,DRUGGABLE GENOME,False
PPIP5K1,ENSG00000168781,False,False,False,,False,False,False,,False
PPIP5K2,ENSG00000145725,False,False,False,,False,False,False,,False
PPM1D,ENSG00000170836,False,False,False,,False,False,False,,False
PPM1F,ENSG00000100034,False,False,False,,False,False,False,,False
PPM1K,ENSG00000163644,False,False,False,,False,False,False,,False
PPM1L,ENSG00000163590,True,True,True,25.0,True,False,False,,False
PPM1M,ENSG00000164088,False,False,False,,False,False,False,,False
PPME1,ENSG00000214517,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
PPOX,ENSG00000143224,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
PPP1CA,ENSG00000172531,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;PROTEIN PHOSPHATASE,False
PPP1CB,ENSG00000213639,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;ENZYME,False
PPP1CC,ENSG00000186298,False,False,False,,False,False,False,,False
PPP1R12A,ENSG00000058272,False,False,False,,False,False,False,,False
PPP1R13B,ENSG00000088808,False,False,False,,False,False,False,,False
PPP1R16A,ENSG00000160972,False,False,False,,False,False,False,,False
PPP1R3F,ENSG00000049769,True,True,True,10.0,False,False,False,,False
PPP2CB,ENSG00000104695,False,False,False,,False,False,False,,False
PPP2R1A,ENSG00000105568,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;ENZYME,False
PPP3CA,ENSG00000138814,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;TRANSCRIPTION FACTOR,False
PPP3CB,ENSG00000107758,False,False,False,,False,False,False,,False
PPP3CC,ENSG00000120910,False,False,False,,False,False,False,,False
PPP4C,ENSG00000149923,False,False,False,,False,False,False,,False
PPP4R3A,ENSG00000100796,False,False,False,,False,False,False,,False
PPP4R3B,ENSG00000275052,False,False,False,,False,False,False,,False
PPP5C,ENSG00000011485,False,False,False,,False,False,True,DRUGGABLE GENOME;ION CHANNEL;KINASE;NUCLEAR HORMONE RECEPTOR;PROTEIN PHOSPHATASE,False
PPP6C,ENSG00000119414,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;KINASE,False
PPP6R2,ENSG00000100239,False,False,False,,False,False,False,,False
PPT1,ENSG00000131238,False,False,False,,True,False,True,DRUGGABLE GENOME;ENZYME,False
PPT2,ENSG00000221988,False,False,False,0.0,True,False,False,,False
PRADC1,ENSG00000135617,False,False,False,,False,False,True,DRUGGABLE GENOME,False
PRAF2,ENSG00000243279,True,True,True,5.0,False,False,False,,False
PRCP,ENSG00000137509,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;PROTEASE,False
PRDM11,ENSG00000019485,False,False,False,,False,False,False,,False
PRDM6,ENSG00000061455,False,False,False,,False,False,False,,False
PRDX4,ENSG00000123131,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;TRANSCRIPTION FACTOR,False
PRDX6,ENSG00000117592,False,False,False,,False,False,False,,False
PREX1,ENSG00000124126,False,False,False,,False,False,False,,False
PRF1,ENSG00000180644,True,True,False,0.0,True,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;TRANSPORTER,False
PRG4,ENSG00000116690,False,False,False,,False,False,True,DRUGGABLE GENOME,False
PRKAA1,ENSG00000132356,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TRANSCRIPTION FACTOR;TRANSPORTER,False
PRKACA,ENSG00000072062,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TUMOR SUPPRESSOR,False
PRKACB,ENSG00000142875,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;ENZYME;G PROTEIN COUPLED RECEPTOR;KINASE;SERINE THREONINE KINASE,False
PRKAG1,ENSG00000181929,False,False,False,,False,False,False,,False
PRKAG2,ENSG00000106617,False,False,False,0.0,False,False,False,,False
PRKCA,ENSG00000154229,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
PRKCB,ENSG00000166501,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TRANSPORTER,False
PRKCD,ENSG00000163932,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TRANSCRIPTION FACTOR,False
